target_x,target_y,gaze_x,gaze_y,error
0.9,0.1,0.7857466187961966,0.0,0.151835
0.9,0.1,0.780205489421066,0.0,0.156047
0.9,0.1,0.7749742186336461,0.0,0.160098
0.9,0.1,0.7680495348550958,0.0,0.165562
0.9,0.1,0.7634861666767683,0.0,0.169222
0.9,0.1,0.7592062197261238,0.0,0.172693
0.9,0.1,0.755372121778741,0.0,0.175833
0.9,0.1,0.7523575072846415,0.0,0.178321
0.9,0.1,0.757732033546611,0.0,0.173897
0.9,0.1,0.7734480167173535,0.0,0.161293
0.9,0.1,0.7932731033190141,0.0,0.146255
0.9,0.1,0.8127430018849835,0.0,0.132717
0.9,0.1,0.8310685181611601,0.0,0.121456
0.9,0.1,0.8489148591396936,0.0,0.112293
0.9,0.1,0.8656086128451794,0.0031614305587149773,0.102764
0.9,0.1,0.8767588043318844,0.009056008840913751,0.093867
0.9,0.1,0.8851364987282399,0.0130443822513883,0.088217
0.9,0.1,0.8934241953158276,0.016428668467544403,0.08383
0.1,0.9,0.8934241953158276,0.016428668467544403,1.187527
0.1,0.9,0.9080086155582838,0.024327802801139917,1.191503
0.1,0.9,0.9201258504149714,0.02949726623167512,1.195986
0.1,0.9,0.9304015526341961,0.03471419515831494,1.199286
0.1,0.9,0.9383659801471602,0.03948164459474916,1.201395
0.1,0.9,0.943766607005549,0.043202306387654765,1.202516
0.1,0.9,0.9473660148175133,0.043202306387654765,1.205044
0.1,0.9,0.9417861369439658,0.043202306387654765,1.201127
0.1,0.9,0.9352794583388021,0.038578175165408804,1.199891
0.1,0.9,0.9205269714226763,0.029686900275037082,1.196123
0.1,0.9,0.8563618814113187,0.0,1.17562
0.1,0.9,0.7660642596891604,0.0,1.119661
0.1,0.9,0.6593247750335274,0.0,1.059643
0.1,0.9,0.520955408665733,0.0,0.993581
0.1,0.9,0.33568527114349245,0.0,0.930348
0.1,0.9,0.1805924149092887,0.0,0.903601
0.1,0.9,0.02876525654482673,0.0,0.902815
0.1,0.9,0.0,0.0,0.905539
0.1,0.9,0.0015313387277201898,0.0,0.905371
0.1,0.9,0.05488471515437539,0.0,0.90113
0.1,0.9,0.14813900549203265,0.0010414575377445043,0.900247
0.1,0.9,0.29564394630657165,0.051098278464404116,0.871155
0.1,0.9,0.454064401989827,0.09575771105376474,0.87873
0.1,0.9,0.6188857133054789,0.13776612501745758,0.922086
0.1,0.9,0.7522285295253253,0.19151954929320358,0.962988
0.1,0.9,0.8668559299738128,0.25317711304989987,1.003219
0.1,0.9,0.9825574193969625,0.3529295830344008,1.038361
0.1,0.9,1.0,0.440978485076878,1.010297
0.1,0.9,1.0,0.5079041532941206,0.981702
0.1,0.9,1.0,0.5220351573684703,0.976144
0.1,0.9,1.0,0.5147173710923653,0.979001
0.1,0.9,1.0,0.4885077753484103,0.989609
0.1,0.9,0.971435052729829,0.42139761528859476,0.994213
0.1,0.9,0.8689056715249968,0.35440650549706093,0.942809
0.1,0.9,0.723752662295097,0.275001340345153,0.883001
0.1,0.9,0.5587348127134386,0.1889041394621695,0.846224
0.1,0.9,0.44704607346746,0.11659112802209039,0.856837
0.1,0.9,0.364076274104078,0.06821339894243651,0.8727
0.1,0.9,0.24722049419249875,0.014488119453003993,0.897667
0.1,0.9,0.13953968734767122,0.0,0.900868
